customerid;billing_date;monthlycharges;internetservice;onlinesecurity;onlinebackup;deviceprotection;techsupport;phone_lines;streaming
adeb52d1fa96a8a8b693d399fdabeb06;2023-02-28;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-03-31;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-04-30;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-05-31;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-06-30;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-07-31;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-08-31;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-09-30;70.15;Fiber optic;No;No;No;No;1;No
adeb52d1fa96a8a8b693d399fdabeb06;2023-10-31;70.15;Fiber optic;No;No;No;No;1;No
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-01-31;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-02-28;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-03-31;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-04-30;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-05-31;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-06-30;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-07-31;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-08-31;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-09-30;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
b575a17ddd42a8db6c1d6f5c8f58eceb;2023-10-31;115.0;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
6eb833c617b229f796f4118b94127d90;2023-01-31;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-02-28;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-03-31;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-04-30;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-05-31;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-06-30;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-07-31;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-08-31;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-09-30;84.8;Fiber optic;No;No;Yes;Yes;2;No
6eb833c617b229f796f4118b94127d90;2023-10-31;84.8;Fiber optic;No;No;Yes;Yes;2;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-01-31;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-02-28;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-03-31;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-04-30;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-05-31;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-06-30;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-07-31;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-08-31;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-09-30;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
5e1366ba7f7f5081c76a78b94f77e7f6;2023-10-31;19.7;No;No internet service;No internet service;No internet service;No internet service;1;No
a7c4b53327fb54c780a10c1d7c770aab;2023-01-31;19.75;No;No internet service;No internet service;No internet service;No internet service;1;No
a7c4b53327fb54c780a10c1d7c770aab;2023-02-28;23.7;No;No internet service;No internet service;No internet service;No internet service;1;No
a7c4b53327fb54c780a10c1d7c770aab;2023-03-31;23.7;No;No internet service;No internet service;No internet service;No internet service;1;No
a7c4b53327fb54c780a10c1d7c770aab;2023-04-30;23.7;No;No internet service;No internet service;No internet service;No internet service;1;No
a7c4b53327fb54c780a10c1d7c770aab;2023-05-31;23.7;No;No internet service;No internet service;No internet service;No internet service;1;No
a7c4b53327fb54c780a10c1d7c770aab;2023-06-27;23.7;No;No internet service;No internet service;No internet service;No internet service;1;No
6c021d00f8d9ce1a8727d4010278ffb0;2023-01-31;92.55;Fiber optic;No;No;No;No;2;Yes
6c021d00f8d9ce1a8727d4010278ffb0;2023-02-28;92.55;Fiber optic;No;No;No;No;2;Yes
6c021d00f8d9ce1a8727d4010278ffb0;2023-03-31;92.55;Fiber optic;No;No;No;No;2;Yes
6c021d00f8d9ce1a8727d4010278ffb0;2023-04-30;92.55;Fiber optic;No;No;No;No;2;Yes
6c021d00f8d9ce1a8727d4010278ffb0;2023-05-31;92.55;Fiber optic;No;No;No;No;2;Yes
6c021d00f8d9ce1a8727d4010278ffb0;2023-06-30;92.55;Fiber optic;No;No;No;No;2;Yes
6c021d00f8d9ce1a8727d4010278ffb0;2023-07-11;92.55;Fiber optic;No;No;No;No;2;Yes
481fca55cb06c564c7618f88185b1057;2023-01-31;63.15;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-02-28;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-03-31;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-04-30;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-05-31;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-06-30;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-07-31;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-08-31;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-09-30;75.78;DSL;Yes;No;Yes;No;1;Yes
481fca55cb06c564c7618f88185b1057;2023-10-31;75.78;DSL;Yes;No;Yes;No;1;Yes
3b0f57fdeea026138d73626da13548b4;2023-01-31;74.0;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-02-28;74.0;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-03-31;74.0;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-04-30;74.0;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-05-31;88.8;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-06-30;88.8;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-07-31;88.8;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-08-31;88.8;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-09-30;88.8;DSL;Yes;Yes;No;Yes;2;Yes
3b0f57fdeea026138d73626da13548b4;2023-10-31;88.8;DSL;Yes;Yes;No;Yes;2;Yes
2eb3ad13ca3555bf59c48968fd4bff88;2023-01-31;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-02-28;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-03-31;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-04-30;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-05-31;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-06-30;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-07-31;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-08-31;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-09-30;29.1;DSL;No;No;Yes;No;0;No
2eb3ad13ca3555bf59c48968fd4bff88;2023-10-31;29.1;DSL;No;No;Yes;No;0;No
bc7d8bc35963357f16be755f807d60b7;2023-01-31;50.05;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-02-28;50.05;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-03-31;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-04-30;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-05-31;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-06-30;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-07-31;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-08-31;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-09-30;60.059999999999995;DSL;No;No;No;Yes;1;No
bc7d8bc35963357f16be755f807d60b7;2023-10-31;60.059999999999995;DSL;No;No;No;Yes;1;No
8f91c67a704488a261b0eac56244d955;2023-01-31;60.05;DSL;Yes;No;No;Yes;2;No
8f91c67a704488a261b0eac56244d955;2023-02-28;60.05;DSL;Yes;No;No;Yes;2;No
8f91c67a704488a261b0eac56244d955;2023-03-31;60.05;DSL;Yes;No;No;Yes;2;No
8f91c67a704488a261b0eac56244d955;2023-04-30;72.05999999999999;DSL;Yes;No;No;Yes;2;No
8f91c67a704488a261b0eac56244d955;2023-05-04;72.05999999999999;DSL;Yes;No;No;Yes;2;No
75da31e1d24fa62185d625421675a9f8;2023-01-31;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-02-28;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-03-31;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-04-30;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-05-31;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-06-30;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-07-31;74.3;Fiber optic;No;Yes;No;No;1;No
75da31e1d24fa62185d625421675a9f8;2023-08-11;74.3;Fiber optic;No;Yes;No;No;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-01-31;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-02-28;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-03-31;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-04-30;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-05-31;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-06-30;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-07-31;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-08-31;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-09-30;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
7b5bb0c5e3f0dae61191d65b75863068;2023-10-31;20.0;No;No internet service;No internet service;No internet service;No internet service;1;No
f4015d7c911f49ecb1802bafa5563330;2023-01-31;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-02-28;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-03-31;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-04-30;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-05-31;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-06-30;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-07-31;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-08-31;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-09-30;74.65;Fiber optic;No;Yes;No;No;1;No
f4015d7c911f49ecb1802bafa5563330;2023-10-31;74.65;Fiber optic;No;Yes;No;No;1;No
bff1c0bf2017cd8996320c60ce576d3d;2023-01-31;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-02-28;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-03-31;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-04-30;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-05-31;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-06-30;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-07-31;85.35;Fiber optic;No;No;No;No;2;Yes
bff1c0bf2017cd8996320c60ce576d3d;2023-08-19;85.35;Fiber optic;No;No;No;No;2;Yes
831c841c29a89486ee0f2e9beebf9e64;2023-01-31;74.3;DSL;Yes;Yes;Yes;Yes;1;Yes
831c841c29a89486ee0f2e9beebf9e64;2023-02-28;74.3;DSL;Yes;Yes;Yes;Yes;1;Yes
831c841c29a89486ee0f2e9beebf9e64;2023-03-31;74.3;DSL;Yes;Yes;Yes;Yes;1;Yes
831c841c29a89486ee0f2e9beebf9e64;2023-04-30;74.3;DSL;Yes;Yes;Yes;Yes;1;Yes
831c841c29a89486ee0f2e9beebf9e64;2023-05-31;74.3;DSL;Yes;Yes;Yes;Yes;1;Yes
831c841c29a89486ee0f2e9beebf9e64;2023-06-26;74.3;DSL;Yes;Yes;Yes;Yes;1;Yes
be796e93a992e97d0886621f3724b3b2;2023-01-31;44.4;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-02-28;44.4;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-03-31;44.4;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-04-30;44.4;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-05-31;53.279999999999994;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-06-30;53.279999999999994;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-07-31;53.279999999999994;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-08-31;53.279999999999994;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-09-30;53.279999999999994;DSL;No;Yes;No;Yes;0;Yes
be796e93a992e97d0886621f3724b3b2;2023-10-31;53.279999999999994;DSL;No;Yes;No;Yes;0;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-01-31;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-02-28;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-03-31;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-04-30;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-05-31;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-06-30;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-07-31;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-08-31;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-09-30;85.4;DSL;Yes;No;Yes;Yes;2;Yes
02314c9c9cfe7eb2b69ecaeabb7e2e3b;2023-10-31;85.4;DSL;Yes;No;Yes;Yes;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-01-31;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-02-28;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-03-31;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-04-30;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-05-31;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-06-30;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-07-31;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-08-31;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-09-30;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
0c980b2feb3cea50ceaac8c562dcacca;2023-10-31;94.1;Fiber optic;Yes;Yes;No;No;2;Yes
cd788c1eee6c53ed978e638423672006;2023-01-31;98.1;Fiber optic;No;No;Yes;Yes;1;Yes
cd788c1eee6c53ed978e638423672006;2023-02-28;98.1;Fiber optic;No;No;Yes;Yes;1;Yes
cd788c1eee6c53ed978e638423672006;2023-03-03;98.1;Fiber optic;No;No;Yes;Yes;1;Yes
f238d767fe478f82c348683983310fa9;2023-01-31;108.9;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-02-28;108.9;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-03-31;108.9;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-04-30;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-05-31;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-06-30;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-07-31;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-08-31;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-09-30;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
f238d767fe478f82c348683983310fa9;2023-10-31;130.68;Fiber optic;No;Yes;Yes;Yes;2;Yes
ac6648aa1120d55c0997a4ecf020af32;2023-01-31;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-02-28;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-03-31;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-04-30;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-05-31;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-06-30;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-07-31;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-08-31;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-09-30;56.2;DSL;Yes;Yes;No;No;1;No
ac6648aa1120d55c0997a4ecf020af32;2023-10-31;56.2;DSL;Yes;Yes;No;No;1;No
c0b2e1d113d416a32887d927a9beb55e;2023-01-31;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-02-28;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-03-31;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-04-30;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-05-31;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-06-30;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-07-31;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-08-31;26.1;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-09-30;31.32;No;No internet service;No internet service;No internet service;No internet service;2;No
c0b2e1d113d416a32887d927a9beb55e;2023-10-31;31.32;No;No internet service;No internet service;No internet service;No internet service;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-01-31;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-02-28;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-03-31;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-04-30;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-05-31;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-06-30;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-07-31;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-08-31;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-09-30;85.45;Fiber optic;Yes;Yes;No;No;2;No
8d24e7048c892c2a03ab35e4bc3ee9ed;2023-10-31;85.45;Fiber optic;Yes;Yes;No;No;2;No
f886a577f1346d8a2e2f001ea0abec03;2023-01-31;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-02-28;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-03-31;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-04-30;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-05-31;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-06-30;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-07-31;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-08-31;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-09-30;88.95;Fiber optic;No;No;Yes;No;2;Yes
f886a577f1346d8a2e2f001ea0abec03;2023-10-31;88.95;Fiber optic;No;No;Yes;No;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-01-31;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-02-28;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-03-31;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-04-30;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-05-31;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-06-30;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-07-31;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
cb2fce101d5be5d7227bc288f92876d9;2023-08-27;109.65;Fiber optic;Yes;Yes;No;Yes;2;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-01-31;74.35;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-02-28;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-03-31;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-04-30;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-05-31;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-06-30;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-07-31;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-08-31;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-09-30;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
fde2d744d1c667dac23ec415b4ca61dc;2023-10-31;89.21999999999998;DSL;Yes;No;Yes;No;1;Yes
6f66e0a2841b89864da5b26b2f236608;2023-01-31;48.85;DSL;No;Yes;No;No;1;No
6f66e0a2841b89864da5b26b2f236608;2023-02-28;48.85;DSL;No;Yes;No;No;1;No
6f66e0a2841b89864da5b26b2f236608;2023-03-31;48.85;DSL;No;Yes;No;No;1;No
6f66e0a2841b89864da5b26b2f236608;2023-04-30;48.85;DSL;No;Yes;No;No;1;No
6f66e0a2841b89864da5b26b2f236608;2023-05-31;48.85;DSL;No;Yes;No;No;1;No
6f66e0a2841b89864da5b26b2f236608;2023-06-30;48.85;DSL;No;Yes;No;No;1;No
